customer_id;age;gender;subscription_type;watch_hours;last_login_days;region;device;monthly_fee;payment_method;number_of_profiles;avg_watch_time_per_day;favorite_genre
65967ax4-xae6-45x3-9af8-3897eex4zxfz;56;Female;Premium;2,39;21;South America;Tablet;17,99;Debit Card;2;0,11;Comedy
ay2f51x0-0824-4f84-z2yx-az20ey04z858;44;Other;Basic;14,91;47;Europe;Desktop;8,99;Debit Card;5;0,31;Horror
f1y3y48x-f3x2-4x85-a8y3-f1a96eaayax9;64;Male;Standard;13,86;7;Africa;Laptop;13,99;Credit Card;3;1,73;Comedy
2986574y-65fa-40e8-ae90-3y745z045804;42;Other;Basic;2,6;50;South America;Laptop;8,99;Credit Card;4;0,05;Romance
533ax58f-7675-4e1f-8a7z-27f64e6ay546;18;Other;Premium;17,75;9;Oceania;Desktop;17,99;Gift Card;1;1,77;Comedy
zf84e8x8-05ey-42a0-ayea-ef18118399y7;56;Male;Basic;8,71;2;Asia;Laptop;8,99;Debit Card;3;2,9;Drama
ey781x62-xyea-497z-a9e4-y17263747y67;23;Male;Premium;10,39;2;North America;TV;17,99;PayPal;4;3,46;Romance
8z81a984-02e2-48aa-9ff5-5f1868xyf643;23;Female;Basic;18,25;30;South America;Mobile;8,99;Crypto;5;0,59;Documentary
56406333-657z-4y54-8azx-6493fyfz3683;65;Other;Premium;20,05;21;Asia;Tablet;17,99;Crypto;5;0,91;Documentary
7ye062a1-89ax-45y1-a25a-0z3z4ee4ey72;47;Other;Basic;0,39;48;South America;Tablet;8,99;PayPal;5;0,01;Romance
2feze28z-3y16-4efz-9188-1f37a1y01x82;36;Female;Premium;50,98;23;Asia;Mobile;17,99;Gift Card;4;2,12;Comedy
0480261e-6011-440z-862y-17ez4x5f183f;54;Other;Premium;0,56;30;North America;Tablet;17,99;Debit Card;2;0,02;Horror
5af996e6-33fe-477x-a99e-1y10776fxa79;56;Other;Standard;1,95;28;North America;Mobile;13,99;Crypto;4;0,07;Romance
xae2xa1f-76yz-41y0-z04f-33xy860fyf32;34;Male;Premium;70,61;38;Oceania;TV;17,99;Credit Card;5;1,81;Comedy
9ze09f8y-f7xy-49xx-8y6z-25y8f448x92f;70;Other;Standard;8,7;46;Asia;Mobile;13,99;Credit Card;3;0,19;Action
a15z0804-4a6y-4410-z37f-a4986930e827;51;Male;Basic;2,17;14;Africa;Tablet;8,99;Debit Card;3;0,14;Horror
6354zz8z-9f9x-440x-zyaf-fz281e48866e;57;Female;Basic;15,75;1;Europe;Desktop;8,99;Crypto;3;7,88;Horror
y9y2f14e-1e0f-467a-90f5-e8512a867zf1;36;Female;Basic;3,58;14;North America;Tablet;8,99;PayPal;2;0,24;Romance
73z4az33-132x-4y64-z52x-y9aa2e2f85x6;67;Other;Standard;14,58;18;Europe;Desktop;13,99;Credit Card;2;0,77;Sci-Fi
a03703z4-96xa-4fy9-az23-xy087a013z7x;66;Other;Standard;1,42;57;Europe;Laptop;13,99;Gift Card;3;0,02;Drama
8e10ex31-6232-49x2-9xef-3yz40206y216;42;Female;Basic;2,98;29;Asia;TV;8,99;Crypto;4;0,1;Comedy
2y8412ye-38z1-4exx-9a05-23xf72e6ey65;34;Female;Standard;0,68;42;Africa;Desktop;13,99;Crypto;2;0,02;Comedy
06x02ff5-4241-48yf-88yx-83e965y477fa;49;Other;Standard;2,26;31;Europe;Laptop;13,99;PayPal;5;0,07;Comedy
fez1f73a-8yy1-44y9-a58e-83zy8x1fx127;66;Female;Basic;6,93;47;South America;Tablet;8,99;PayPal;3;0,14;Sci-Fi
8f511109-28x6-4502-zz4a-02a31x2fx9z1;24;Female;Premium;11,67;31;Oceania;Mobile;17,99;Crypto;3;0,36;Sci-Fi
908x1y29-96yx-4x12-9z7z-6f25y85x46ea;49;Other;Premium;5,31;39;Europe;TV;17,99;Credit Card;1;0,13;Comedy
59z1x940-2563-4884-9944-87129x5a5399;65;Other;Standard;1,83;37;Africa;Desktop;13,99;Credit Card;1;0,05;Comedy
a229903y-f733-4e37-8f53-26759271a27x;52;Female;Standard;2,62;43;South America;Mobile;13,99;Gift Card;5;0,06;Documentary
eyx9a401-3ze9-4ff9-8z82-7491e8xe3376;61;Other;Premium;0,85;6;Europe;TV;17,99;Crypto;1;0,12;Horror
82247ee5-3y0e-45xz-z734-31yf92y63a7a;50;Female;Standard;5,02;47;Africa;Mobile;13,99;Crypto;3;0,1;Horror
8874zf6z-73az-4361-9955-e6x678400a2f;56;Other;Premium;19,81;25;Asia;Tablet;17,99;Credit Card;4;0,76;Sci-Fi
41e580za-a11a-416e-863f-x94f0fyz729e;36;Other;Premium;18,47;28;Asia;Tablet;17,99;Credit Card;2;0,64;Horror
80304332-21y7-4123-9691-ey47680ef521;40;Female;Standard;22,52;8;Africa;Laptop;13,99;PayPal;5;2,5;Comedy
e2zaxe9e-76ax-4e9y-z851-f15137431ya2;23;Female;Premium;11,54;28;Europe;Laptop;17,99;Gift Card;5;0,4;Sci-Fi
93991zxx-3z61-4167-za40-807e3fy24yye;49;Female;Basic;38,43;6;Oceania;Tablet;8,99;PayPal;3;5,49;Drama
5z14z084-6zx2-4xf4-z9y5-8839f9e9680a;68;Female;Standard;2,7;35;Asia;TV;13,99;Debit Card;1;0,08;Documentary
10e3667e-01z2-4340-8f1e-f6eya396f00y;52;Other;Standard;1,79;38;Africa;Mobile;13,99;Credit Card;1;0,05;Drama
za539916-0xe8-4f60-9z2f-fz07za7f1193;37;Male;Standard;13,86;46;South America;Laptop;13,99;Gift Card;3;0,29;Documentary
ae95f50e-1e2f-4f65-874x-0z6zy9427707;33;Female;Basic;0,14;37;Europe;TV;8,99;PayPal;5;0;Sci-Fi
10fa7f05-3ye2-4829-zafa-78e5001ezaa0;26;Other;Premium;19,48;35;Oceania;Laptop;17,99;PayPal;5;0,54;Horror
y92450x6-z3fa-47a1-82ay-ezzf6f022eay;37;Male;Basic;4,84;25;Africa;Laptop;8,99;PayPal;5;0,19;Action
zy58e790-61ax-438z-9059-67axee68af43;36;Other;Premium;8,7;45;South America;Mobile;17,99;PayPal;4;0,19;Drama
a59003ya-fy14-4078-9ex4-x9xzf9x91826;61;Male;Premium;19,19;27;South America;Mobile;17,99;PayPal;2;0,69;Horror
075f3920-x7ze-49xe-z9a8-04ae797x2806;43;Male;Basic;0,53;22;Europe;TV;8,99;PayPal;1;0,02;Romance
y562yx9e-2437-4343-afx8-740938a1z59z;62;Male;Basic;7,85;53;Europe;Mobile;8,99;PayPal;2;0,15;Romance
e85f81f9-f1y6-4xz6-91z8-a68x9a225z14;70;Other;Premium;42,5;46;Europe;Laptop;17,99;Credit Card;2;0,9;Drama
95z61ee7-yyy7-4y12-z422-3518fa9a9xe9;34;Male;Standard;6,33;49;Europe;Laptop;13,99;Debit Card;4;0,13;Action
9479a993-2027-4f6z-90y3-76082a333411;38;Female;Basic;33,5;56;Asia;Laptop;8,99;PayPal;2;0,59;Action
258fz686-a114-48y9-z4x9-45x0e773064f;67;Female;Basic;2,55;48;Oceania;Laptop;8,99;Gift Card;2;0,05;Sci-Fi
xy507aez-ya76-409a-9ff8-09xx364e0754;39;Female;Premium;47,79;12;North America;TV;17,99;Gift Card;1;3,68;Comedy
ex01a482-affy-4e7f-a7z4-ff9fyxe8024a;22;Other;Basic;26,28;48;Europe;TV;8,99;Crypto;3;0,54;Sci-Fi
af94z7ff-2542-4364-z5fz-a71e0250ef2x;67;Male;Premium;1,04;17;Europe;Mobile;17,99;Gift Card;2;0,06;Romance
0e678x61-af68-4y15-8870-34aez9e546xe;42;Female;Standard;9,91;14;Africa;Desktop;13,99;Crypto;1;0,66;Comedy
0507202z-60a0-4xz0-9x84-x54696712ez1;32;Other;Premium;16,39;27;Europe;Desktop;17,99;Gift Card;5;0,59;Horror
613zfy9a-f30f-416y-802a-2aa9327yfa58;36;Other;Standard;32,78;51;Asia;Laptop;13,99;Debit Card;5;0,63;Documentary
77yf8860-f7x9-4320-a1ez-y06y6z3941xz;35;Male;Premium;1,95;52;Africa;Tablet;17,99;Credit Card;5;0,04;Drama
fe5xe36a-az2a-40y9-9697-4578y5212z9e;49;Other;Standard;5,02;26;South America;Tablet;13,99;Credit Card;4;0,19;Documentary
z512x943-7962-447f-9112-8ff4zf5z2767;41;Female;Basic;36,94;6;Africa;Tablet;8,99;Credit Card;4;5,28;Drama
y91z0ee0-8912-4f6a-zax2-32747ee6e7z4;48;Female;Basic;1,3;2;South America;Mobile;8,99;Crypto;4;0,43;Drama
461z021e-97a5-486z-921z-6642y9x3e82a;34;Male;Premium;0,33;7;Asia;Tablet;17,99;Gift Card;2;0,04;Horror
ye433aze-57fx-4e3x-9342-2e73xfxa078z;28;Other;Premium;5,03;59;Oceania;TV;17,99;Crypto;1;0,08;Drama
8y0e6937-e5a5-4e4z-80e6-734497960ey4;61;Female;Basic;1,21;31;Europe;Tablet;8,99;Crypto;3;0,04;Drama
y6z0204e-436a-40a3-8xe9-2f3a84x799z7;23;Other;Premium;3,51;16;Asia;Desktop;17,99;Credit Card;5;0,21;Drama
7z0zee97-a383-498x-a1x0-2xe7y824ye74;30;Female;Premium;3,55;45;South America;Desktop;17,99;Gift Card;3;0,08;Romance
5ey455y9-3823-4034-z614-261z8e723x17;40;Female;Basic;7,02;44;Africa;Tablet;8,99;Gift Card;4;0,16;Horror
95613y6x-17x2-4z03-8y8z-9eze03768f44;18;Male;Basic;15,17;28;South America;Mobile;8,99;PayPal;3;0,52;Documentary
8a88927x-a219-4zz5-8f16-ayy4y3171xzf;47;Male;Standard;17,12;22;Europe;Desktop;13,99;Credit Card;1;0,74;Documentary
x8xa3z68-xfx2-48zz-8717-352605346780;61;Female;Basic;12,93;55;Oceania;Tablet;8,99;Debit Card;4;0,23;Sci-Fi
6627f98z-y514-4x31-9ze0-73x1f859e0zy;50;Male;Standard;7,88;43;Europe;Tablet;13,99;Crypto;1;0,18;Horror
y0361y14-77f2-4833-ae4a-4fe578223f75;42;Other;Basic;5,55;47;Europe;Tablet;8,99;Gift Card;2;0,12;Drama
8ax4594y-zeza-471z-aze6-8071694e4294;60;Male;Basic;4,61;8;North America;Mobile;8,99;PayPal;3;0,51;Sci-Fi
2z408y37-307e-4e4z-aa9e-xf26fx74e648;46;Male;Basic;19,74;20;Asia;Mobile;8,99;Debit Card;1;0,94;Horror
z943a742-e530-4z1x-a717-z6f72y8ez0xf;49;Other;Premium;19,67;54;Europe;Mobile;17,99;Credit Card;5;0,36;Documentary
86ya5953-8687-4fx4-ax11-0x5x680458a8;63;Other;Premium;0,3;12;Asia;Laptop;17,99;Credit Card;2;0,02;Drama
1e06x863-a4y7-4967-8340-46y14yz445a0;41;Male;Basic;7,73;31;Asia;Tablet;8,99;Gift Card;4;0,24;Documentary
860a5a69-185z-4aef-8746-502864830574;63;Male;Basic;1,03;3;North America;Tablet;8,99;Credit Card;5;0,26;Documentary
fx6488y2-9e1f-4227-9498-0a49f3702153;33;Male;Standard;9,93;51;South America;Tablet;13,99;Debit Card;4;0,19;Romance
0xe32e81-zzx2-465x-a0zx-xy9981e9xe95;51;Male;Standard;2,56;53;Oceania;Desktop;13,99;PayPal;2;0,05;Romance
x3x8842a-961z-4951-ax19-f2ye40f0zx6y;59;Female;Standard;2,28;38;Africa;Desktop;13,99;PayPal;3;0,06;Drama
251z46xy-0342-44yf-8868-ay80695ey9xf;44;Male;Standard;1,17;51;South America;Tablet;13,99;Credit Card;3;0,02;Romance
10z94520-29x7-4845-917f-98fx0a3zf3e7;22;Female;Premium;21,84;1;Oceania;Mobile;17,99;Credit Card;1;10,92;Horror
y73exx98-948a-45a2-zf02-x8556x7771y1;25;Female;Premium;10,53;33;Oceania;Tablet;17,99;Debit Card;3;0,31;Sci-Fi
15977af7-zaf7-4922-ay0z-06541e0271x3;26;Male;Standard;8,43;45;North America;Laptop;13,99;Debit Card;5;0,18;Comedy
3ya42za1-9483-49y4-9xa0-3261165eyz8e;51;Other;Premium;23,55;13;South America;TV;17,99;Credit Card;2;1,68;Drama
14az6691-y9y4-479x-z472-z54fax1ea99e;46;Female;Standard;41,63;46;South America;Tablet;13,99;Debit Card;4;0,89;Comedy
32777z99-f320-4575-93f0-635af1yf0z43;35;Male;Premium;1,11;13;South America;Mobile;17,99;Credit Card;4;0,08;Sci-Fi
zaee1593-6034-48x7-8a84-7486y56e1563;50;Female;Premium;5,41;35;North America;Desktop;17,99;Gift Card;4;0,15;Action
z81y0235-959z-4e73-af06-1a55896f1693;54;Female;Standard;11,79;39;Asia;Laptop;13,99;Debit Card;2;0,29;Documentary
314e27f7-020f-48a3-8914-5y0z51f67x00;27;Male;Standard;0,39;32;South America;Laptop;13,99;Gift Card;4;0,01;Action
yz507a43-512e-4xey-ze49-2489ax065y20;18;Male;Premium;0,97;9;Africa;Tablet;17,99;Debit Card;5;0,1;Sci-Fi
505fa98f-6743-4996-azay-4xfaxzf39yef;59;Female;Basic;4,16;25;Europe;Tablet;8,99;Crypto;2;0,16;Horror
z7842y18-8a7y-427x-985y-190fa574149x;37;Male;Premium;13,91;27;Asia;Laptop;17,99;PayPal;5;0,5;Comedy
51efy330-55y5-4z72-98ef-7zz6y3a82162;44;Female;Premium;3,73;49;Oceania;TV;17,99;Credit Card;5;0,07;Drama
x798a26y-3exe-4a44-z16a-a49y50e8f053;28;Male;Standard;10,91;16;North America;Tablet;13,99;Debit Card;4;0,64;Drama
7z5ey85e-2ya0-4y16-a1x2-xaa5e187fy5y;23;Other;Premium;5,56;53;Europe;Laptop;17,99;Credit Card;1;0,1;Romance
10424x23-f638-4f9z-z107-3a3fy714ezxz;58;Other;Premium;4,04;19;Asia;Mobile;17,99;Credit Card;4;0,2;Romance
318z785e-376e-47yy-zf21-95z314654f83;23;Female;Standard;0,13;48;Europe;Laptop;13,99;Crypto;5;0;Sci-Fi
844f557e-z944-4ya0-aa50-1ye827x8zyz8;36;Female;Basic;20,03;16;Africa;Desktop;8,99;Debit Card;5;1,18;Comedy
03e51425-exe3-4xa6-9769-2ay43a43a6y8;37;Other;Basic;20,45;54;Asia;Desktop;8,99;Debit Card;4;0,37;Action
f18f3f06-7f7a-4860-8x04-5656e811782e;48;Other;Basic;4,91;1;North America;Mobile;8,99;PayPal;1;2,46;Action
6azz7x1e-a927-4z88-a4f6-a995z5y42361;23;Male;Standard;28,75;20;Asia;TV;13,99;Crypto;2;1,37;Horror
3aazz525-5a7z-4668-af65-a641a594a772;35;Other;Basic;10,43;46;Oceania;Mobile;8,99;Credit Card;4;0,22;Sci-Fi
4yz69e88-ay09-4383-z583-af8ay1ex8aa7;52;Other;Premium;11,5;53;Europe;TV;17,99;Crypto;5;0,21;Documentary
9ez4965a-x5x7-4223-azf2-4zy3205567x5;50;Other;Standard;1,49;8;Asia;Laptop;13,99;Credit Card;4;0,17;Documentary
40y040fy-9z95-4z3z-871a-21ff700x0f77;68;Male;Premium;17,56;29;Asia;Laptop;17,99;Debit Card;4;0,59;Sci-Fi
83a0x0xf-f602-47a7-8f84-ff7z087ez234;30;Other;Premium;15,15;55;South America;TV;17,99;Credit Card;3;0,27;Comedy
5226x599-736z-422f-zf60-186a26fxeaya;41;Other;Basic;18,51;8;Asia;Mobile;8,99;Credit Card;2;2,06;Drama
fa3xf7a7-031z-4zy3-ax1y-12y10ezy05f7;56;Other;Basic;16,89;38;Europe;TV;8,99;Debit Card;2;0,43;Horror
330xa1e1-f14f-48z1-a950-169e4y02303x;19;Male;Basic;0,22;21;Oceania;Mobile;8,99;Debit Card;4;0,01;Drama
x9536zya-z67a-4e23-88z3-27208462z5f0;32;Female;Standard;11,33;42;Europe;Mobile;13,99;Credit Card;1;0,26;Sci-Fi
503zz6a2-47y8-4xee-z381-3z5415ax89y9;60;Other;Basic;7,79;25;North America;TV;8,99;Debit Card;2;0,3;Drama
ff0a52z7-4a72-4a00-z2z9-926f67y65a15;52;Male;Basic;0,12;25;South America;Mobile;8,99;Gift Card;4;0;Documentary
97z76xz8-4504-438z-z561-4z8y8976y938;70;Female;Premium;1,04;37;South America;Tablet;17,99;PayPal;2;0,03;Horror
f5194307-2yf2-4x42-a353-6ex0142z7xee;48;Female;Premium;16,1;20;South America;Mobile;17,99;Gift Card;4;0,77;Romance
zz60y0f0-462a-411y-zx4a-ze52a830f801;49;Other;Premium;0,65;34;South America;Laptop;17,99;Credit Card;3;0,02;Drama
2147x452-2x5y-4618-aaza-e7fez7x322f5;52;Female;Basic;0,3;21;Europe;Mobile;8,99;Gift Card;2;0,01;Horror
12f4y115-7090-47f6-9450-7f3y5z7ye2ee;37;Male;Standard;16,01;11;Europe;Laptop;13,99;Debit Card;4;1,33;Horror
2f2z96aa-a4z0-47fx-8163-128e7xa936ay;39;Female;Basic;33,36;37;South America;TV;8,99;Crypto;1;0,88;Sci-Fi
071580zz-2081-42f1-82x9-55x269964fex;70;Female;Basic;3,99;24;Africa;Laptop;8,99;Gift Card;1;0,16;Horror
49460zf3-2x1f-48a8-azya-z6af133f2803;68;Male;Basic;17,26;10;South America;Desktop;8,99;Credit Card;3;1,57;Documentary
1yxxz6f1-fy2f-4e07-887z-e3703974af83;26;Other;Standard;4,64;7;Asia;Desktop;13,99;Crypto;1;0,58;Comedy
00ex9azz-99yy-4z26-zay4-eaz742a14f5a;49;Female;Premium;5;17;Oceania;Mobile;17,99;Crypto;1;0,28;Drama
304e77f6-80f7-4820-affe-f288fz212762;18;Male;Premium;12,42;58;North America;Laptop;17,99;Debit Card;3;0,21;Horror
f1664406-x734-495x-8499-225258yez44x;28;Other;Basic;16,54;24;South America;Laptop;8,99;Crypto;3;0,66;Romance
2e7f0f39-fa6e-4ez0-92xe-1ey80999427z;57;Female;Premium;0,26;28;Europe;Tablet;17,99;Credit Card;2;0,01;Action
6419436y-0144-4z48-a8ze-7a43x909a91x;47;Female;Basic;17,94;19;Oceania;Tablet;8,99;PayPal;2;0,9;Action
407zyy3z-fxa7-46f1-ax86-4fz4z4x34e84;18;Male;Standard;41,28;24;Europe;Desktop;13,99;Debit Card;3;1,65;Action
0y7y7313-11y4-4127-86x9-7xz7xzy296z3;48;Male;Basic;3,34;1;Oceania;Mobile;8,99;Credit Card;1;1,67;Comedy
fz18811y-y703-4f82-8119-20f4341x811e;26;Female;Premium;3,13;18;Oceania;Laptop;17,99;PayPal;5;0,16;Sci-Fi
2ef8917f-008f-4yxa-ay07-1y700y111afx;24;Other;Basic;3,02;21;Asia;Tablet;8,99;Gift Card;5;0,14;Comedy
61e9x50e-xze8-4e0y-99yy-yfx614f9xa3y;40;Other;Standard;7,82;8;North America;Tablet;13,99;Credit Card;2;0,87;Documentary
9ez92a08-3a88-47a8-93ex-717e041463x3;50;Female;Basic;0,82;1;North America;Mobile;8,99;PayPal;5;0,41;Drama
4ex3af39-exaz-4a77-a166-978zx2fe04y3;49;Male;Basic;13,95;21;Oceania;Laptop;8,99;PayPal;1;0,63;Sci-Fi
7325ea2y-x50z-4yx1-aax0-245a0602f7ye;55;Female;Premium;41,03;45;Africa;Laptop;17,99;Debit Card;3;0,89;Documentary
4e354ay7-0a8e-4e95-zea1-a9075202ef61;20;Female;Premium;20,62;13;Asia;TV;17,99;Debit Card;4;1,47;Sci-Fi
4857z9xe-1exz-4296-z3ax-7a33e68f0y85;31;Other;Basic;11,3;37;South America;Mobile;8,99;PayPal;3;0,3;Romance
x5092x9y-y22a-462y-az30-88227xa4a8zx;66;Female;Premium;5,8;41;Oceania;TV;17,99;PayPal;2;0,14;Documentary
yae4ez59-460f-4819-82ee-z5ay5xe9a5zy;58;Other;Standard;24,34;31;Asia;Laptop;13,99;Crypto;1;0,76;Comedy
45fae5a6-ez08-4eae-9ey0-x6530ax02310;54;Other;Basic;7,19;56;North America;Desktop;8,99;Gift Card;2;0,13;Romance
aaf921y3-5870-4508-8814-a72e0yzx10ff;40;Male;Standard;13,33;24;North America;TV;13,99;Crypto;3;0,53;Romance
fzf6539z-a9e0-4443-8yx2-46yy1f1y7f81;56;Other;Premium;1,65;30;Africa;Mobile;17,99;Gift Card;4;0,05;Action
a1683619-5yy2-49y0-9830-26azyf323125;34;Male;Standard;10,55;54;Asia;Tablet;13,99;PayPal;5;0,19;Sci-Fi
8eax4768-y185-45az-ayy0-233037753yf4;52;Other;Premium;6,19;19;Asia;TV;17,99;Gift Card;3;0,31;Romance
8ee6ey42-zy06-4390-z152-zzf1y1y0z165;45;Male;Standard;9,87;46;Europe;Desktop;13,99;Debit Card;4;0,21;Comedy
9x59350z-6zf3-48ax-aa59-x0fy92f66475;66;Other;Premium;92,07;58;North America;Mobile;17,99;PayPal;3;1,56;Comedy
463e5585-9xae-4y85-94fx-xx5y15096551;49;Male;Basic;2,89;16;Oceania;Laptop;8,99;Credit Card;5;0,17;Drama
0y8z427z-4z17-4656-9664-805fx9x79x94;35;Other;Standard;0,23;54;Asia;Desktop;13,99;Gift Card;5;0;Drama
xza7977x-3e9z-444f-9130-e3yf2f18y821;65;Other;Standard;0,4;48;Europe;TV;13,99;Gift Card;5;0,01;Comedy
57y2exe7-538e-4e16-88a3-fxzea0axxy45;64;Other;Basic;11,05;12;Africa;Laptop;8,99;Crypto;5;0,85;Action
x6yya673-966x-4y20-z758-19y3510y4219;61;Male;Premium;25,26;7;North America;Tablet;17,99;Debit Card;5;3,16;Horror
z525f0y4-903y-4313-z1z4-48e7y2ex21fa;31;Other;Premium;14,43;9;Africa;TV;17,99;Credit Card;5;1,44;Documentary
7aeex096-1zz8-48ya-9zzy-8961azyf5628;56;Other;Standard;10,6;55;Oceania;Laptop;13,99;Credit Card;1;0,19;Sci-Fi
066y1a91-ea7x-44ey-8x8a-0a7e16x61fax;70;Female;Standard;2,4;12;Asia;Desktop;13,99;PayPal;5;0,18;Comedy
2x9z4222-589e-4y8x-z433-3z6f82y14e4y;40;Female;Standard;7,02;18;Africa;Tablet;13,99;PayPal;4;0,37;Sci-Fi
0zx9e2e0-5f3a-43af-a33e-9z91f849e3xf;63;Male;Standard;31,54;44;North America;TV;13,99;Crypto;5;0,7;Drama
f98xfza7-4659-4486-af51-y26zz5812xx7;56;Other;Standard;17,44;11;Oceania;TV;13,99;Crypto;1;1,45;Documentary
136xea6e-2ef8-4543-8646-3a53eyf58y37;64;Male;Basic;4,74;39;Europe;Mobile;8,99;Crypto;3;0,12;Action
54za5a09-05yx-4a27-a689-3aayea4zy87a;18;Male;Standard;14,18;27;North America;Tablet;13,99;Crypto;2;0,51;Drama
xayz6f05-14x5-4f84-891e-y6498f9a27f2;60;Male;Standard;7,61;8;Europe;Laptop;13,99;Crypto;5;0,85;Horror
5ye52697-axf6-410e-9fa4-136a826020x3;18;Other;Basic;0,59;41;Asia;Desktop;8,99;Debit Card;5;0,01;Horror
73985xy8-731e-4899-93ax-a2fy6xx855z4;32;Male;Standard;27,72;58;North America;Laptop;13,99;PayPal;3;0,47;Action
65a8z79y-91z9-4e37-8xz0-46x6ez08a523;34;Male;Premium;26,06;28;North America;TV;17,99;Debit Card;4;0,9;Drama
54ay9x64-1y06-4y41-af42-yzxe0y8z1fz4;64;Female;Standard;10,78;10;Oceania;Mobile;13,99;PayPal;3;0,98;Drama
126eyz5x-8652-497f-z5y4-y30x60a9zaaa;22;Female;Standard;8,07;36;South America;Laptop;13,99;Crypto;2;0,22;Drama
182a0a12-73f2-430y-aye1-e771x0579z8x;39;Other;Standard;5,56;47;Asia;TV;13,99;Crypto;5;0,12;Documentary
32fefe2e-z543-4afe-ax6e-y9a54x4z9a47;59;Other;Basic;0,27;44;North America;Laptop;8,99;PayPal;5;0,01;Drama
8a8873z4-5397-44ya-a433-9a870x6876zy;68;Male;Standard;44,63;53;Oceania;Mobile;13,99;Credit Card;5;0,83;Sci-Fi
a9z1e2x9-7f36-437e-a38z-9339999f2ae3;38;Male;Standard;13,61;16;Africa;Desktop;13,99;PayPal;5;0,8;Horror
fe70faa8-z5y5-4161-8xy8-x3e67z347zze;22;Male;Premium;13,24;37;Europe;Mobile;17,99;Credit Card;5;0,35;Horror
652a3ef0-a115-4f83-z5zf-451y62axa858;41;Male;Premium;4,41;56;Africa;TV;17,99;Gift Card;2;0,08;Horror
335f4a66-yzye-4x08-affz-aa5y6x92ya89;36;Other;Premium;12,92;14;Oceania;Tablet;17,99;Gift Card;5;0,86;Sci-Fi
93ea1605-y19e-4faf-8xxz-yx2y4499908y;30;Male;Standard;1,29;4;Africa;TV;13,99;Credit Card;5;0,26;Action
3fa39771-x81f-4z62-a45x-x864399ay4ze;57;Male;Standard;2,31;29;Europe;Tablet;13,99;Crypto;1;0,08;Sci-Fi
6701y268-e97f-46a1-891z-a5283x199258;54;Male;Standard;8,56;33;South America;Mobile;13,99;Gift Card;4;0,25;Drama
e5z3a35a-183z-4048-9eea-11z59ae5ye5f;18;Male;Standard;18,75;24;South America;Mobile;13,99;PayPal;5;0,75;Sci-Fi
95e16x3f-1437-48a6-878y-5684ef5f409a;46;Female;Standard;0,71;26;North America;Tablet;13,99;Crypto;5;0,03;Action
x482x990-31y6-4a80-a9f3-f4zy26x671yf;38;Male;Standard;18,9;54;Africa;Tablet;13,99;Gift Card;4;0,34;Horror
ax31433z-096z-43e2-z67z-28aay9340y0y;48;Male;Basic;6,52;34;North America;Tablet;8,99;PayPal;4;0,19;Comedy
6a16e21f-e800-42a9-9y0y-3ef09efe57x4;25;Male;Premium;23,81;59;South America;Laptop;17,99;Debit Card;3;0,4;Comedy
5f976666-0y51-493a-9924-14a17y615z89;31;Other;Premium;2,47;33;North America;Mobile;17,99;PayPal;2;0,07;Sci-Fi
y71x03ax-0974-4365-9x07-44y31a3xx2ya;37;Female;Basic;7,59;5;Europe;Desktop;8,99;Crypto;2;1,26;Drama
z8ya4f83-91e4-4913-zz2a-7af18z9xf8a5;57;Other;Basic;9,88;44;Europe;Mobile;8,99;Debit Card;3;0,22;Action
09746f94-y065-41ay-aa70-2y6zx5645554;70;Other;Standard;21,33;47;Europe;Tablet;13,99;Debit Card;1;0,44;Sci-Fi
efa03a02-4y30-4ef2-a7ea-5x5f76104688;65;Male;Basic;4,2;54;North America;Mobile;8,99;Crypto;4;0,08;Documentary
z294zf19-z1f0-4z62-za68-2z8x4x0zz572;44;Male;Premium;2,51;30;Europe;Mobile;17,99;Debit Card;4;0,08;Sci-Fi
676427ff-9x86-4zy4-98aa-4904e25ex3ex;47;Female;Premium;11,36;13;South America;Mobile;17,99;Gift Card;1;0,81;Horror
0a12e979-14a5-4yx3-zz0f-28768f6a1163;70;Other;Premium;13,24;1;Africa;TV;17,99;Gift Card;5;6,62;Drama
f27ez411-z0y4-4yax-8568-y071z05101x1;55;Male;Standard;7,78;7;Asia;Mobile;13,99;PayPal;3;0,97;Drama
090y334f-63fy-4946-92ax-a588a7600x25;46;Male;Premium;3,18;11;North America;TV;17,99;Crypto;4;0,27;Sci-Fi
06a94ez2-a132-4zx9-8737-99y282f2fyy5;68;Other;Premium;4,12;31;Europe;TV;17,99;Credit Card;5;0,13;Drama
5y758e8x-16z7-4015-a0fy-7zz34z34879x;36;Other;Basic;29,27;35;Europe;TV;8,99;Gift Card;4;0,81;Romance
00499449-x818-4965-z170-x6a300fya0fx;65;Female;Premium;14,47;31;South America;TV;17,99;Debit Card;5;0,45;Drama
1x186e14-fe68-41zz-azz3-yf5a3055zxx1;50;Other;Premium;13,98;56;Oceania;Mobile;17,99;Crypto;4;0,25;Horror
x38xx14e-66f0-4a23-8y80-370z4f241ey1;38;Other;Basic;14,43;16;South America;Tablet;8,99;Credit Card;1;0,85;Documentary
aa838axe-266z-42a6-96ez-79x73ye1y63a;26;Female;Premium;13,59;51;Oceania;Mobile;17,99;Crypto;2;0,26;Drama
1azx56y9-1fxe-473z-89yx-f9x78879fy10;45;Male;Basic;4,59;47;Asia;Laptop;8,99;Gift Card;1;0,1;Sci-Fi
